session_id,customer_id,session_date,device,traffic_source,pages_viewed,session_duration_min,added_to_cart,made_purchase
S0028999,C03222,2025-08-28,Mobile,Direct,3,33.91,0,0
S0029000,C04963,2025-10-19,Desktop,Organic,8,28.02,0,0
S0029001,C00395,2025-05-15,Mobile,Email,10,18.19,0,0
S0029002,C03485,2026-02-23,Tablet,Referral,24,6.25,1,0
S0029003,C02068,2025-11-24,Tablet,Paid Ads,9,6.54,0,0
S0029004,C02418,2025-11-16,Mobile,Social,15,33.4,0,0
S0029005,C01810,2025-03-07,Mobile,Direct,11,7.29,0,0
S0029006,C04146,2026-02-04,Desktop,Paid Ads,18,1.96,1,1
S0029007,C02567,2024-12-29,Tablet,Paid Ads,8,38.99,0,0
S0029008,C04576,2025-12-05,Desktop,Social,5,31.83,1,0
S0029009,C04003,2025-09-05,Mobile,Social,15,34.13,0,0
S0029010,C00240,2023-01-20,Mobile,Email,10,1.05,0,0
S0029011,C00283,2026-01-09,Tablet,Email,21,29.61,0,0
S0029012,C04193,2025-06-22,Desktop,Paid Ads,10,3.12,0,0
S0029013,C02502,2025-12-03,Mobile,Social,4,2.61,1,1
S0029014,C03999,2025-12-12,Mobile,Paid Ads,19,28.44,0,0
S0029015,C02337,2025-03-29,Tablet,Referral,7,7.77,0,0
S0029016,C03579,2025-09-30,Mobile,Email,2,7.62,0,0
S0029017,C04882,2023-08-19,Mobile,Paid Ads,6,4.03,1,1
S0029018,C03912,2025-06-04,Desktop,Paid Ads,5,23.58,1,1
S0029019,C04100,2025-03-24,Mobile,Social,7,10.48,0,0
S0029020,C02165,2026-03-01,Mobile,Organic,21,23.64,0,0
S0029021,C01441,2025-11-05,Desktop,Email,9,26.93,0,0
S0029022,C03795,2025-10-31,Mobile,Direct,18,33.49,0,0
S0029023,C02298,2023-12-06,Mobile,Email,11,37.98,0,0
S0029024,C01291,2025-08-25,Desktop,Organic,20,36.85,1,1
S0029025,C01267,2024-07-13,Tablet,Paid Ads,1,10.45,0,0
S0029026,C02480,2025-06-25,Desktop,Paid Ads,20,11.26,1,0
S0029027,C03487,2025-08-26,Mobile,Social,4,4.67,0,0
S0029028,C04492,2026-01-15,Mobile,Paid Ads,7,26.91,0,1
S0029029,C04542,2024-08-09,Mobile,Paid Ads,13,2.04,0,0
S0029030,C01595,2025-08-22,Desktop,Email,11,38.24,1,1
S0029031,C03655,2025-03-19,Mobile,Organic,21,6.72,0,0
S0029032,C03480,2025-05-09,Mobile,Email,20,22.23,1,0
S0029033,C03147,2025-08-29,Desktop,Referral,3,22.05,0,0
S0029034,C00006,2026-02-01,Desktop,Paid Ads,10,21.68,0,0
S0029035,C04351,2024-05-31,Desktop,Email,19,38.04,0,0
S0029036,C03841,2025-08-01,Desktop,Referral,11,35.17,0,0
S0029037,C02583,2024-12-19,Tablet,Email,10,37.43,0,0
S0029038,C03266,2024-06-13,Desktop,Social,24,19.7,1,1
S0029039,C00089,2025-08-14,Mobile,Direct,14,38.31,0,0
S0029040,C04014,2025-08-15,Mobile,Paid Ads,14,16.48,1,1
S0029041,C01159,2025-05-16,Mobile,Social,19,6.8,0,0
S0029042,C00710,2025-05-05,Mobile,Organic,21,27.57,1,1
S0029043,C04349,2025-06-23,Mobile,Paid Ads,11,22.88,1,1
S0029044,C01199,2026-03-11,Desktop,Organic,22,1.62,0,0
S0029045,C03931,2025-05-11,Mobile,Organic,6,9.19,0,0
S0029046,C00589,2024-07-17,Mobile,Email,12,10.89,0,0
S0029047,C00290,2025-10-09,Tablet,Organic,12,11.21,0,0
S0029048,C04483,2026-02-13,Desktop,Organic,19,18.71,0,0
S0029049,C01708,2024-08-07,Mobile,Organic,3,19.97,0,0
S0029050,C01105,2025-12-27,Desktop,Organic,4,19.02,1,1
S0029051,C00246,2024-07-18,Mobile,Referral,6,5.87,0,0
S0029052,C00115,2025-05-22,Mobile,Social,5,39.76,1,1
S0029053,C00813,2026-02-26,Mobile,Organic,12,23.79,1,0
S0029054,C00348,2025-12-11,Mobile,Paid Ads,15,20.13,1,0
S0029055,C03437,2025-05-29,Desktop,Paid Ads,18,6.89,0,0
S0029056,C03039,2025-04-18,Mobile,Email,16,28.68,1,0
S0029057,C04331,2025-08-24,Desktop,Social,19,30.27,0,0
S0029058,C00257,2024-10-08,Mobile,Organic,10,30.2,1,0
S0029059,C00398,2024-11-23,Mobile,Direct,23,9.81,0,0
S0029060,C00316,2025-12-26,Desktop,Referral,19,22.92,0,0
S0029061,C00913,2024-02-16,Tablet,Social,17,25.4,0,0
S0029062,C04380,2025-09-02,Mobile,Direct,2,13.43,0,0
S0029063,C01377,2023-10-28,Mobile,Email,6,20.82,0,0
S0029064,C01477,2024-09-30,Desktop,Paid Ads,1,11.47,0,0
S0029065,C02986,2024-05-12,Desktop,Organic,24,38.64,1,1
S0029066,C01710,2025-10-30,Desktop,Organic,23,3.8,1,1
S0029067,C02305,2025-02-03,Desktop,Referral,19,3.63,0,0
S0029068,C04586,2025-12-24,Mobile,Referral,3,20.52,0,1
S0029069,C01576,2026-03-31,Desktop,Social,8,25.02,0,0
S0029070,C04922,2025-03-02,Mobile,Email,10,28.31,0,0
S0029071,C04100,2026-02-26,Desktop,Email,16,1.46,0,0
S0029072,C02919,2025-12-03,Mobile,Direct,12,21.46,1,1
S0029073,C01413,2025-05-26,Tablet,Social,21,29.31,0,0
S0029074,C03783,2025-11-23,Mobile,Referral,5,18.0,1,0
S0029075,C03810,2023-02-18,Mobile,Organic,6,24.57,0,0
S0029076,C04479,2025-09-22,Mobile,Direct,11,19.67,0,0
S0029077,C04886,2024-09-19,Desktop,Social,21,16.74,1,1
S0029078,C00974,2026-03-14,Desktop,Organic,2,27.67,0,0
S0029079,C00603,2026-01-16,Mobile,Organic,17,39.01,1,1
S0029080,C02495,2025-02-26,Mobile,Email,5,5.63,0,0
S0029081,C03267,2025-07-09,Mobile,Organic,18,1.49,1,0
S0029082,C04986,2025-09-03,Mobile,Referral,11,11.47,0,0
S0029083,C01065,2025-07-10,Mobile,Referral,23,34.71,1,0
S0029084,C01562,2024-11-27,Mobile,Organic,16,32.88,0,0
S0029085,C01174,2025-12-06,Desktop,Email,18,36.28,1,1
S0029086,C01371,2024-01-22,Mobile,Social,22,21.5,0,0
S0029087,C00422,2026-03-07,Tablet,Email,20,33.65,0,0
S0029088,C02679,2023-12-04,Desktop,Email,4,38.69,0,0
S0029089,C04980,2024-11-24,Mobile,Organic,1,13.6,0,0
S0029090,C02678,2025-09-05,Desktop,Paid Ads,11,22.55,0,0
S0029091,C00951,2025-04-13,Mobile,Email,15,27.6,1,1
S0029092,C01546,2025-06-29,Mobile,Paid Ads,21,35.65,0,0
S0029093,C03582,2024-08-21,Mobile,Social,14,33.65,0,0
S0029094,C02856,2026-02-12,Desktop,Organic,22,39.81,0,0
S0029095,C00147,2026-01-15,Mobile,Paid Ads,17,38.18,1,0
S0029096,C01134,2025-12-26,Desktop,Direct,18,26.88,0,0
S0029097,C00723,2024-07-07,Mobile,Paid Ads,18,20.48,1,0
S0029098,C00268,2023-06-14,Mobile,Social,1,7.81,1,1
S0029099,C01402,2025-11-13,Desktop,Email,14,18.42,0,0
S0029100,C00156,2024-08-06,Desktop,Referral,4,27.57,0,0
S0029101,C01597,2025-06-11,Mobile,Referral,6,30.99,1,1
S0029102,C00001,2025-12-04,Desktop,Social,4,10.88,0,0
S0029103,C03341,2025-09-23,Desktop,Referral,16,23.11,1,1
S0029104,C00504,2025-10-10,Desktop,Paid Ads,22,37.87,0,0
S0029105,C00333,2026-03-11,Desktop,Organic,21,39.52,0,0
S0029106,C01682,2026-01-01,Desktop,Organic,9,31.31,0,0
S0029107,C02656,2023-10-15,Mobile,Email,9,28.59,0,0
S0029108,C04345,2025-08-10,Tablet,Email,15,33.53,1,1
S0029109,C01112,2025-02-27,Desktop,Social,18,27.26,0,0
S0029110,C03298,2024-09-11,Mobile,Paid Ads,7,19.42,0,0
S0029111,C01566,2025-10-27,Mobile,Paid Ads,8,24.96,1,1
S0029112,C04882,2024-11-23,Desktop,Referral,5,37.92,1,0
S0029113,C02365,2023-12-28,Mobile,Paid Ads,20,10.58,1,0
S0029114,C00980,2025-07-18,Mobile,Direct,12,25.3,1,1
S0029115,C01373,2025-04-06,Desktop,Referral,12,8.26,0,0
S0029116,C03540,2025-08-17,Desktop,Paid Ads,6,15.99,1,0
S0029117,C01676,2026-02-20,Desktop,Social,10,32.84,1,1
S0029118,C03405,2025-07-24,Mobile,Referral,4,2.88,0,0
S0029119,C03909,2025-10-31,Tablet,Email,1,6.26,1,0
S0029120,C03123,2024-12-21,Desktop,Referral,2,33.15,0,0
S0029121,C01138,2023-07-19,Mobile,Social,16,30.83,0,0
S0029122,C02264,2026-03-06,Mobile,Referral,2,3.9,0,0
S0029123,C00300,2024-04-24,Mobile,Social,19,25.58,1,0
S0029124,C02566,2026-03-21,Mobile,Organic,24,19.8,0,0
S0029125,C01254,2024-10-06,Desktop,Email,24,27.9,0,0
S0029126,C00692,2026-01-05,Mobile,Direct,1,13.32,0,0
S0029127,C03489,2025-11-04,Mobile,Organic,3,37.19,1,1
S0029128,C01893,2023-08-25,Mobile,Social,19,21.32,0,0
S0029129,C00097,2024-08-17,Desktop,Direct,11,35.92,0,0
S0029130,C01365,2026-03-20,Desktop,Social,8,27.17,0,0
S0029131,C04205,2025-01-14,Mobile,Organic,23,16.96,0,0
S0029132,C00516,2025-04-06,Mobile,Paid Ads,9,19.33,0,0
S0029133,C01454,2026-03-18,Tablet,Organic,12,12.94,1,1
S0029134,C00992,2025-11-03,Mobile,Direct,22,16.06,0,0
S0029135,C00505,2025-11-09,Mobile,Referral,24,33.92,0,0
S0029136,C01079,2024-05-09,Tablet,Social,24,12.16,1,1
S0029137,C02223,2025-02-10,Mobile,Direct,22,26.09,1,1
S0029138,C00277,2025-08-05,Desktop,Organic,23,2.75,1,1
S0029139,C00050,2026-01-25,Desktop,Organic,16,19.58,1,1
S0029140,C04248,2025-03-10,Mobile,Paid Ads,15,8.18,1,1
S0029141,C02226,2024-04-16,Mobile,Email,14,19.74,1,0
S0029142,C01686,2025-01-26,Mobile,Paid Ads,21,3.37,0,0
S0029143,C00849,2025-12-26,Mobile,Direct,22,2.07,1,0
S0029144,C01136,2024-12-21,Mobile,Paid Ads,22,8.18,0,1
S0029145,C01912,2026-01-03,Mobile,Referral,21,28.5,0,0
S0029146,C04322,2025-12-09,Desktop,Social,21,39.71,1,1
S0029147,C04665,2025-09-05,Mobile,Organic,22,38.36,0,0
S0029148,C01821,2025-02-08,Mobile,Email,2,7.09,0,0
S0029149,C01540,2026-03-17,Mobile,Direct,11,6.07,0,0
S0029150,C00885,2025-03-06,Desktop,Organic,13,33.12,0,0
S0029151,C03781,2025-04-01,Mobile,Direct,16,13.2,0,0
S0029152,C01164,2025-05-12,Mobile,Direct,10,13.58,0,0
S0029153,C04398,2024-06-19,Tablet,Organic,23,37.52,0,0
S0029154,C00281,2025-06-01,Mobile,Paid Ads,22,34.43,1,1
S0029155,C03572,2025-07-29,Desktop,Organic,1,39.49,0,0
S0029156,C00562,2024-12-01,Mobile,Direct,18,29.73,1,0
S0029157,C01436,2024-10-19,Desktop,Direct,7,20.5,0,0
S0029158,C00560,2024-10-18,Mobile,Referral,8,20.27,0,0
S0029159,C02239,2026-01-09,Mobile,Direct,14,7.56,0,0
S0029160,C01408,2025-05-12,Mobile,Social,24,27.98,0,0
S0029161,C03753,2025-03-08,Mobile,Referral,6,9.37,1,1
S0029162,C03512,2025-11-06,Tablet,Social,4,11.19,1,0
S0029163,C04397,2024-05-03,Mobile,Social,14,34.1,0,0
S0029164,C04018,2025-05-22,Mobile,Direct,6,21.14,0,0
S0029165,C03570,2024-01-12,Mobile,Direct,14,21.9,0,0
S0029166,C03152,2024-05-25,Desktop,Organic,2,30.3,1,0
S0029167,C01889,2025-02-11,Mobile,Email,11,10.02,1,1
S0029168,C02665,2025-10-21,Mobile,Organic,1,3.87,0,0
S0029169,C03417,2026-02-07,Mobile,Email,2,26.96,1,1
S0029170,C02380,2024-01-30,Mobile,Email,5,34.76,1,1
S0029171,C00360,2024-12-31,Mobile,Email,22,6.8,0,0
S0029172,C02945,2026-03-09,Mobile,Referral,1,1.54,0,0
S0029173,C03027,2025-09-12,Mobile,Organic,2,32.03,0,0
S0029174,C00206,2025-02-19,Mobile,Email,1,26.64,0,0
S0029175,C04725,2026-03-28,Mobile,Email,19,4.16,1,1
S0029176,C04586,2024-07-21,Mobile,Direct,18,8.06,0,0
S0029177,C03298,2026-03-20,Tablet,Organic,12,1.0,1,0
S0029178,C03773,2024-05-26,Desktop,Email,2,37.49,1,1
S0029179,C04976,2026-03-06,Mobile,Social,4,2.34,0,0
S0029180,C04156,2025-08-26,Mobile,Paid Ads,8,29.36,0,0
S0029181,C01343,2026-02-06,Mobile,Social,23,27.37,0,0
S0029182,C01557,2025-11-16,Mobile,Paid Ads,13,38.16,1,0
S0029183,C04999,2025-10-06,Tablet,Referral,10,17.57,1,0
S0029184,C02110,2026-01-23,Mobile,Organic,1,25.67,0,0
S0029185,C01597,2025-04-26,Mobile,Email,15,5.22,1,1
S0029186,C00249,2025-11-10,Mobile,Organic,15,2.21,0,0
S0029187,C02439,2025-03-25,Mobile,Organic,9,6.12,1,1
S0029188,C03875,2025-11-21,Desktop,Organic,18,36.52,1,1
S0029189,C02642,2026-03-12,Mobile,Paid Ads,1,13.68,0,0
S0029190,C00384,2026-03-13,Desktop,Paid Ads,10,26.57,1,1
S0029191,C02409,2026-01-31,Mobile,Paid Ads,22,20.08,1,0
S0029192,C02470,2024-09-10,Mobile,Referral,23,19.21,0,0
S0029193,C00541,2024-08-16,Mobile,Referral,2,13.34,0,0
S0029194,C01107,2026-01-22,Mobile,Direct,15,15.49,0,0
S0029195,C04436,2024-03-06,Desktop,Direct,14,38.24,0,0
S0029196,C04573,2024-10-03,Mobile,Email,20,20.72,0,0
S0029197,C02047,2025-09-25,Tablet,Organic,3,28.21,0,0
S0029198,C03934,2025-08-05,Mobile,Social,10,29.04,1,0
S0029199,C04699,2026-01-31,Mobile,Social,6,15.67,0,0
S0029200,C00148,2025-11-09,Desktop,Organic,8,13.81,0,0
S0029201,C02253,2025-12-13,Desktop,Organic,13,6.66,0,0
S0029202,C02805,2025-12-18,Desktop,Paid Ads,8,28.39,0,0
S0029203,C04582,2024-03-28,Mobile,Organic,19,4.17,0,0
S0029204,C04680,2024-08-03,Mobile,Email,22,29.7,0,0
S0029205,C01177,2026-01-04,Desktop,Paid Ads,12,4.03,0,0
S0029206,C02250,2025-08-22,Desktop,Organic,3,6.53,0,0
S0029207,C00086,2024-10-19,Mobile,Social,17,15.26,0,0
S0029208,C02798,2025-12-30,Mobile,Social,12,21.55,1,0
S0029209,C02629,2025-05-29,Desktop,Paid Ads,10,34.01,1,1
S0029210,C00184,2024-02-02,Mobile,Email,8,15.4,1,0
S0029211,C03702,2025-10-06,Desktop,Organic,11,19.71,1,1
S0029212,C03664,2023-04-26,Mobile,Referral,22,16.88,1,0
S0029213,C00120,2025-09-17,Desktop,Direct,8,11.82,0,0
S0029214,C04913,2026-03-02,Mobile,Direct,3,22.03,0,0
S0029215,C00843,2026-02-23,Desktop,Social,17,7.59,0,0
S0029216,C03946,2025-10-31,Mobile,Paid Ads,24,37.44,0,0
S0029217,C03924,2025-02-23,Desktop,Organic,11,11.57,0,0
S0029218,C01438,2026-02-08,Tablet,Direct,24,30.51,1,1
S0029219,C01375,2025-10-15,Mobile,Direct,21,11.82,1,1
S0029220,C00582,2025-12-23,Desktop,Referral,24,18.55,0,0
S0029221,C04582,2025-07-07,Desktop,Organic,22,7.46,0,0
S0029222,C02213,2024-02-09,Desktop,Referral,18,3.22,0,0
S0029223,C01308,2025-10-15,Desktop,Paid Ads,17,16.75,0,0
S0029224,C00574,2025-12-30,Mobile,Organic,14,32.18,0,0
S0029225,C04446,2026-03-24,Tablet,Organic,6,1.88,1,1
S0029226,C03385,2025-01-16,Mobile,Paid Ads,17,12.27,1,1
S0029227,C00681,2023-05-15,Desktop,Direct,3,27.61,0,0
S0029228,C03425,2024-08-25,Desktop,Referral,9,26.55,0,0
S0029229,C03238,2024-07-02,Mobile,Organic,17,23.29,1,0
S0029230,C00113,2025-12-14,Mobile,Organic,20,37.8,0,0
S0029231,C04685,2024-11-04,Desktop,Referral,13,24.34,0,0
S0029232,C00089,2025-07-11,Mobile,Social,13,19.63,0,0
S0029233,C04495,2025-03-15,Desktop,Social,15,29.5,1,0
S0029234,C03759,2026-03-12,Mobile,Email,16,12.41,0,0
S0029235,C01834,2025-07-18,Mobile,Social,22,30.88,0,0
S0029236,C02292,2024-01-18,Mobile,Social,24,28.12,0,0
S0029237,C04041,2025-10-09,Desktop,Organic,18,25.11,0,0
S0029238,C01042,2025-07-15,Mobile,Social,17,17.46,1,0
S0029239,C02644,2024-09-20,Mobile,Direct,12,30.99,0,0
S0029240,C00185,2025-12-19,Mobile,Email,19,10.67,0,0
S0029241,C00339,2024-05-05,Mobile,Email,24,39.97,0,0
S0029242,C02910,2025-05-05,Mobile,Paid Ads,21,8.86,1,0
S0029243,C01706,2026-02-17,Desktop,Referral,19,11.42,1,1
S0029244,C03295,2025-10-25,Mobile,Paid Ads,6,10.29,0,0
S0029245,C04608,2024-11-10,Mobile,Direct,14,31.09,0,0
S0029246,C03540,2026-02-05,Desktop,Direct,4,2.74,1,0
S0029247,C04011,2023-07-31,Desktop,Organic,1,4.75,1,1
S0029248,C01462,2025-06-04,Mobile,Organic,14,1.15,1,0
S0029249,C00494,2025-10-15,Mobile,Email,5,1.96,0,0
S0029250,C03514,2025-01-04,Desktop,Email,1,26.99,1,0
S0029251,C02122,2026-01-06,Mobile,Organic,22,10.29,0,0
S0029252,C00342,2025-07-21,Desktop,Social,5,2.21,1,0
S0029253,C00325,2025-09-20,Desktop,Direct,16,39.04,0,0
S0029254,C00327,2025-07-19,Mobile,Organic,23,34.79,0,0
S0029255,C00546,2026-01-23,Mobile,Referral,2,7.41,1,0
S0029256,C04633,2026-02-12,Mobile,Organic,18,33.71,0,0
S0029257,C04483,2026-02-26,Tablet,Referral,3,15.0,0,0
S0029258,C01670,2025-01-20,Mobile,Social,10,38.66,0,0
S0029259,C00443,2025-08-11,Mobile,Social,17,8.4,0,0
S0029260,C03085,2026-01-14,Tablet,Paid Ads,6,2.99,0,0
S0029261,C00109,2025-08-29,Desktop,Direct,24,6.64,1,1
S0029262,C00096,2026-01-16,Desktop,Social,21,13.63,0,0
S0029263,C03207,2025-10-29,Mobile,Social,12,26.67,0,0
S0029264,C01521,2026-02-02,Mobile,Social,21,7.75,0,0
S0029265,C03930,2025-07-10,Mobile,Referral,14,1.05,1,1
S0029266,C00422,2025-08-26,Desktop,Direct,17,36.11,0,0
S0029267,C03997,2026-01-19,Mobile,Organic,9,24.09,0,0
S0029268,C01955,2025-06-12,Tablet,Email,4,24.06,0,0
S0029269,C04680,2023-05-14,Desktop,Email,14,19.95,0,1
S0029270,C04928,2023-11-09,Mobile,Email,11,29.92,1,1
S0029271,C01035,2025-06-22,Mobile,Social,9,18.35,0,0
S0029272,C01549,2025-12-15,Desktop,Referral,1,10.72,0,0
S0029273,C00851,2024-10-17,Mobile,Paid Ads,2,15.51,0,0
S0029274,C01637,2026-02-01,Desktop,Email,12,8.08,0,0
S0029275,C04323,2023-12-09,Mobile,Email,12,21.97,0,0
S0029276,C03475,2026-01-06,Mobile,Paid Ads,5,17.69,0,0
S0029277,C02856,2026-01-13,Mobile,Direct,19,6.02,0,0
S0029278,C02034,2026-01-11,Mobile,Social,13,11.91,0,0
S0029279,C00068,2024-04-29,Tablet,Referral,9,31.83,0,1
S0029280,C03277,2024-11-29,Mobile,Referral,4,36.83,1,0
S0029281,C01397,2025-01-02,Desktop,Social,21,23.02,1,1
S0029282,C03973,2025-10-07,Tablet,Direct,18,31.34,1,1
S0029283,C00652,2025-02-05,Mobile,Referral,23,6.8,1,0
S0029284,C04790,2025-02-24,Mobile,Referral,12,38.15,1,1
S0029285,C02589,2024-09-03,Desktop,Social,23,28.18,1,0
S0029286,C03748,2025-10-04,Desktop,Paid Ads,1,2.85,0,0
S0029287,C00130,2026-02-21,Mobile,Social,21,7.31,0,0
S0029288,C04743,2025-06-18,Tablet,Email,13,8.79,0,1
S0029289,C03625,2025-02-27,Mobile,Referral,17,11.46,1,0
S0029290,C01066,2025-11-20,Mobile,Email,12,38.69,1,0
S0029291,C04392,2025-09-06,Tablet,Paid Ads,5,16.01,1,1
S0029292,C01895,2025-10-30,Mobile,Email,16,19.47,0,0
S0029293,C01554,2024-05-24,Desktop,Email,4,31.22,1,1
S0029294,C03466,2024-05-24,Desktop,Email,22,9.76,0,0
S0029295,C01926,2024-10-04,Mobile,Social,11,25.37,0,1
S0029296,C00854,2025-06-03,Desktop,Paid Ads,12,2.13,0,0
S0029297,C02985,2025-06-14,Mobile,Referral,21,15.87,0,0
S0029298,C03548,2025-08-20,Desktop,Direct,1,34.75,0,0
S0029299,C00935,2025-07-07,Desktop,Paid Ads,18,3.75,0,0
S0029300,C04029,2025-08-26,Desktop,Paid Ads,2,12.5,0,1
S0029301,C02904,2023-12-26,Desktop,Social,8,13.87,1,1
S0029302,C03443,2023-08-01,Desktop,Referral,8,23.18,1,1
S0029303,C00407,2025-08-26,Desktop,Paid Ads,10,1.29,0,0
S0029304,C00152,2026-01-27,Mobile,Social,23,37.38,0,0
S0029305,C02946,2024-07-24,Desktop,Email,16,34.27,0,0
S0029306,C02409,2025-12-11,Mobile,Social,17,30.14,0,0
S0029307,C00104,2024-02-28,Mobile,Organic,22,6.17,1,0
S0029308,C04560,2025-12-01,Desktop,Organic,15,11.22,0,0
S0029309,C00279,2024-05-31,Desktop,Social,19,14.13,0,0
S0029310,C01532,2023-06-04,Mobile,Paid Ads,17,27.47,0,0
S0029311,C01550,2025-09-03,Desktop,Referral,5,23.25,1,0
S0029312,C04673,2026-02-03,Desktop,Paid Ads,23,17.51,0,0
S0029313,C04080,2023-12-20,Mobile,Social,23,37.49,1,1
S0029314,C04647,2024-09-25,Desktop,Organic,19,35.95,0,1
S0029315,C03812,2024-08-26,Desktop,Organic,16,39.94,0,0
S0029316,C03072,2025-08-24,Mobile,Direct,15,10.73,0,0
S0029317,C02850,2024-03-29,Desktop,Referral,7,15.73,0,0
S0029318,C01277,2026-03-26,Mobile,Direct,12,35.64,1,0
S0029319,C03083,2025-11-07,Mobile,Email,12,11.1,1,0
S0029320,C02900,2024-07-23,Mobile,Organic,3,33.1,1,0
S0029321,C00979,2026-02-03,Mobile,Social,20,3.41,1,1
S0029322,C03239,2024-02-28,Mobile,Paid Ads,14,15.0,0,0
S0029323,C00303,2026-01-09,Tablet,Direct,19,19.73,0,0
S0029324,C04813,2025-04-27,Tablet,Direct,10,4.96,0,0
S0029325,C04790,2024-06-19,Mobile,Direct,9,28.72,1,1
S0029326,C02182,2023-11-12,Mobile,Direct,16,12.11,1,1
S0029327,C01508,2025-07-26,Desktop,Direct,20,23.5,0,0
S0029328,C02537,2026-02-23,Mobile,Email,2,11.09,1,0
S0029329,C04811,2025-02-10,Tablet,Email,6,13.74,0,0
S0029330,C03654,2026-01-03,Desktop,Paid Ads,21,6.12,0,0
S0029331,C01185,2024-09-09,Mobile,Social,6,19.4,0,0
S0029332,C04174,2026-02-26,Desktop,Direct,4,21.12,0,0
S0029333,C04752,2025-01-13,Mobile,Email,20,4.27,0,0
S0029334,C02126,2025-07-23,Desktop,Paid Ads,3,37.65,1,0
S0029335,C03667,2025-09-25,Tablet,Email,17,31.33,0,0
S0029336,C02323,2024-09-15,Mobile,Email,3,6.14,0,0
S0029337,C02847,2026-03-12,Desktop,Social,17,16.35,0,0
S0029338,C04702,2025-10-19,Desktop,Organic,1,27.96,1,1
S0029339,C00918,2025-03-18,Mobile,Email,24,29.68,1,1
S0029340,C04659,2025-11-15,Desktop,Organic,6,27.41,0,1
S0029341,C01865,2025-03-15,Mobile,Organic,18,23.15,0,0
S0029342,C03693,2025-10-15,Desktop,Organic,4,17.14,0,0
S0029343,C01316,2026-03-19,Tablet,Social,22,5.04,0,0
S0029344,C00129,2025-09-11,Desktop,Direct,16,36.17,0,0
S0029345,C00824,2023-12-24,Mobile,Email,7,5.8,1,1
S0029346,C02761,2025-07-25,Mobile,Organic,22,10.5,0,0
S0029347,C03224,2025-11-02,Mobile,Paid Ads,2,8.32,1,0
S0029348,C02024,2024-04-16,Mobile,Social,9,28.4,0,0
S0029349,C04125,2025-12-31,Desktop,Direct,20,16.48,0,0
S0029350,C02128,2025-04-28,Desktop,Email,10,7.64,1,0
S0029351,C03053,2025-04-13,Mobile,Email,10,34.59,1,1
S0029352,C00154,2025-07-19,Mobile,Organic,11,13.06,0,0
S0029353,C02052,2025-08-11,Mobile,Email,7,24.9,1,1
S0029354,C01695,2025-10-19,Desktop,Email,8,21.28,1,1
S0029355,C02308,2024-02-09,Mobile,Organic,2,31.7,0,0
S0029356,C00773,2025-09-04,Mobile,Paid Ads,7,3.62,1,1
S0029357,C02169,2025-11-10,Mobile,Referral,1,13.76,0,0
S0029358,C02143,2024-09-15,Mobile,Organic,6,36.79,0,0
S0029359,C00575,2025-11-15,Mobile,Referral,15,33.45,1,1
S0029360,C01730,2024-11-18,Mobile,Direct,7,18.5,0,0
S0029361,C02623,2025-01-08,Mobile,Social,2,22.79,1,1
S0029362,C04163,2026-03-07,Mobile,Direct,14,14.66,0,0
S0029363,C00032,2025-07-12,Desktop,Paid Ads,3,25.58,0,0
S0029364,C04040,2025-12-15,Desktop,Referral,24,28.06,1,1
S0029365,C00902,2025-08-11,Mobile,Social,18,30.07,0,0
S0029366,C04691,2026-03-30,Desktop,Direct,11,33.7,1,0
S0029367,C01117,2025-06-09,Desktop,Organic,14,6.25,0,0
S0029368,C01483,2025-06-27,Mobile,Direct,22,2.8,1,1
S0029369,C04660,2024-11-03,Tablet,Direct,13,19.12,0,0
S0029370,C04749,2025-12-11,Desktop,Referral,3,28.27,0,0
S0029371,C03860,2025-07-08,Mobile,Email,3,16.93,0,0
S0029372,C02960,2026-03-25,Mobile,Social,21,27.11,0,0
S0029373,C02955,2024-04-24,Mobile,Email,12,23.39,0,0
S0029374,C01091,2025-03-10,Mobile,Referral,20,30.22,1,0
S0029375,C00938,2025-06-06,Desktop,Referral,22,11.48,1,0
S0029376,C02684,2024-07-20,Mobile,Email,14,14.16,0,0
S0029377,C02821,2025-08-08,Desktop,Organic,12,11.3,0,0
S0029378,C02501,2025-09-02,Desktop,Direct,17,8.29,0,0
S0029379,C00517,2025-10-30,Mobile,Paid Ads,1,37.08,0,0
S0029380,C00028,2025-05-05,Mobile,Paid Ads,18,3.71,0,0
S0029381,C00502,2026-03-26,Mobile,Paid Ads,11,16.14,0,0
S0029382,C02551,2025-05-17,Desktop,Email,14,24.45,0,0
S0029383,C01258,2025-12-06,Mobile,Paid Ads,21,11.64,1,0
S0029384,C02938,2025-11-28,Mobile,Referral,4,33.24,0,0
S0029385,C02424,2024-08-29,Desktop,Direct,15,28.61,1,0
S0029386,C03829,2025-03-14,Mobile,Social,7,17.36,0,0
S0029387,C04229,2024-05-03,Mobile,Social,3,29.73,0,0
S0029388,C01922,2024-10-22,Mobile,Social,7,37.22,0,0
S0029389,C00862,2026-01-22,Desktop,Email,22,28.1,0,0
S0029390,C02458,2025-10-05,Mobile,Email,10,19.95,1,0
S0029391,C04107,2025-05-27,Desktop,Referral,24,6.94,0,0
S0029392,C00909,2026-01-08,Mobile,Direct,20,26.37,0,0
S0029393,C01124,2025-09-10,Desktop,Direct,11,36.27,0,1
S0029394,C04840,2024-07-04,Mobile,Organic,18,13.05,1,1
S0029395,C04867,2023-12-19,Mobile,Direct,6,29.09,0,0
